#SYMBOL;DESCRIPTION;ISIN;CURRENCY_BASE;CONTRACT_SIZE;TICK_SIZE;TICK_VALUE;DIGITS;MIN_VOLUME;MAX_VOLUME;STEP_VOLUME;START_TIME;EXPIRATION_TIME;OPTION_MODE;OPTION_RIGHT;OPTION_STRIKE
VALET90;VALEE   /ED PNA  18,73;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
VALET93;VALEE   /ED PNA  19,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
VALET98;VALEE   /ED PNA  17,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
VALEU10;VALEE   /ED PNA   9,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU11;VALEE   /ED PNA  10,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU13;VALEE   /ED PNA  12,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU15;VALEE   /ED PNA  14,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU19;VALEE   /ED PNA  18,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU20;VALEE   /ED PNA  20,13;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU27;VALEE   /ED PNA  15,38;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU32;VALEE   /ED PNA  12,38;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU36;VALEE   /ED PNA  16,38;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU4;VALEE   /ED PNA  14,13;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU40;VALEE   /ED PNA  10,13;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU41;VALEE   /ED PNA  11,13;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU44;VALEE   /ED PNA  13,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU45;VALEE   /ED PNA  14,88;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU46;VALEE   /ED PNA  16,13;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU47;VALEE   /ED PNA  16,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU49;VALEE   /ED PNA  19,13;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU50;VALEE   /ED PNA  19,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU60;VALEE   /ED PNA   9,88;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU61;VALEE   /ED PNA  10,88;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU63;VALEE   /ED PNA  12,88;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU64;VALEE   /ED PNA  13,88;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU69;VALEE   /ED PNA  18,88;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU70;VALEE   /ED PNA  10,38;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU71;VALEE   /ED PNA  11,38;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU72;VALEE   /ED PNA  11,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU73;VALEE   /ED PNA  13,38;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU74;VALEE   /ED PNA  14,38;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU78;VALEE   /ED PNA  18,38;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU79;VALEE   /ED PNA  19,38;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU8;VALEE   /ED PNA  12,13;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU80;VALEE   /ED PNA  19,88;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU81;VALEE   /ED PNA  16,88;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU82;VALEE   /ED PNA  11,88;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU83;VALEE   /ED PNA  13,13;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU88;VALEE   /ED PNA  17,88;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU89;VALEE   /ED PNA  17,38;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEU96;VALEE   /ED PNA  15,88;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
VALEV10;VALEE   /ED PNA   9,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV11;VALEE   /ED PNA  10,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV12;VALEE   /ED PNA  11,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV13;VALEE   /ED PNA  12,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV14;VALEE   /ED PNA  13,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV15;VALEE   /ED PNA  14,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV16;VALEE   /ED PNA  15,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV17;VALEE   /ED PNA  16,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV18;VALEE   /ED PNA  17,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV19;VALEE   /ED PNA  18,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV20;VALEE   /ED PNA  19,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV21;VALEE   /ED PNA  20,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV22;VALEE   /ED PNA  21,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV25;VALEE   /ED PNA   9,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV31;VALEE   /ED PNA  30,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV40;VALEE   /ED PNA  10,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV41;VALEE   /ED PNA  11,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV43;VALEE   /ED PNA  12,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV44;VALEE   /ED PNA  13,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV45;VALEE   /ED PNA  14,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV46;VALEE   /ED PNA  16,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV47;VALEE   /ED PNA  16,37;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV48;VALEE   /ED PNA  17,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV49;VALEE   /ED PNA  18,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV5;VALEE   /ED PNA  15,37;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV50;VALEE   /ED PNA  19,87;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV52;VALEE   /ED PNA  22,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV53;VALEE   /ED PNA  23,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV54;VALEE   /ED PNA  24,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV55;VALEE   /ED PNA  25,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV56;VALEE   /ED PNA  26,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV59;VALEE   /ED PNA  29,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV6;VALEE   /ED PNA  16,38;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
VALEV62;VALEE   /ED PNA  11,87;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV63;VALEE   /ED PNA  12,87;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV65;VALEE   /ED PNA  14,87;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV66;VALEE   /ED PNA  15,87;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV67;VALEE   /ED PNA  16,87;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV68;VALEE   /ED PNA  17,87;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV7;VALEE   /ED PNA  17,37;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV70;VALEE   /ED PNA  19,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV71;VALEE   /ED PNA  20,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV73;VALEE   /ED PNA  12,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
VALEV74;VALEE   /ED PNA  14,37;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV75;VALEE   /ED PNA  15,13;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
VALEV76;VALEE   /ED PNA  15,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV78;VALEE   /ED PNA  18,38;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
VALEV79;VALEE   /ED PNA  18,88;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
VALEV83;VALEE   /ED PNA  13,13;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
VALEV84;VALEE   /ED PNA  13,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
VALEV85;VALEE   /ED PNA  14,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
VALEV86;VALEE   /ED PNA  25,87;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
VALEV87;VALEE   /ED PNA  16,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
VALEV88;VALEE   /ED PNA  17,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
VALEV90;VALEE   /ED PNA  19,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
VALEV92;VALEE   /ED PNA  21,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
VALEV96;VALEE   /ED PNA  15,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
VALEV99;VALEE   /ED PNA  18,63;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
VALEW11;VALEE   /ED PNA  10,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW12;VALEE   /ED PNA  11,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW13;VALEE   /ED PNA  12,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW14;VALEE   /ED PNA  13,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW15;VALEE   /ED PNA  14,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW16;VALEE   /ED PNA  15,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW17;VALEE   /ED PNA  16,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW18;VALEE   /ED PNA  17,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW19;VALEE   /ED PNA  18,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW20;VALEE   /ED PNA  19,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW21;VALEE   /ED PNA  20,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW23;VALEE   /ED PNA  22,62;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW40;VALEE   /ED PNA  10,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW41;VALEE   /ED PNA  11,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW42;VALEE   /ED PNA  12,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW43;VALEE   /ED PNA  13,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW44;VALEE   /ED PNA  14,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW45;VALEE   /ED PNA  15,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW46;VALEE   /ED PNA  16,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW47;VALEE   /ED PNA  17,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW48;VALEE   /ED PNA  18,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW49;VALEE   /ED PNA  19,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW50;VALEE   /ED PNA  20,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW52;VALEE   /ED PNA  22,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW54;VALEE   /ED PNA  24,12;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW55;VALEE   /ED PNA  24,87;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW60;VALEE   /ED PNA  19,87;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW62;VALEE   /ED PNA  21,87;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW63;VALEE   /ED PNA  12,87;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW65;VALEE   /ED PNA  14,37;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW66;VALEE   /ED PNA  15,37;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW70;VALEE   /ED PNA  19,37;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEW76;VALEE   /ED PNA  16,37;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
VALEX10;VALEE   /ED PNA  25,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX11;VALEE   /ED PNA  32,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX13;VALEE   /ED PNA  32,73;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX14;VALEE   /ED PNA  13,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX15;VALEE   /ED PNA  33,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX17;VALEE   /ED PNA  16,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX18;VALEE   /ED PNA  17,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX19;VALEE   /ED PNA  18,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX20;VALEE   /ED PNA  19,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX22;VALEE   /ED PNA  21,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX3;VALEE   /ED PNA  24,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX32;VALEE   /ED PNA  27,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX34;VALEE   /ED PNA  28,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX38;VALEE   /ED PNA  36,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX40;VALEE   /ED PNA  19,73;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX41;VALEE   /ED PNA  20,73;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX43;VALEE   /ED PNA  12,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX44;VALEE   /ED PNA  13,73;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX45;VALEE   /ED PNA  15,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX46;VALEE   /ED PNA  15,48;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX47;VALEE   /ED PNA  16,73;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX48;VALEE   /ED PNA  26,73;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX49;VALEE   /ED PNA  27,73;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX5;VALEE   /ED PNA  24,73;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX50;VALEE   /ED PNA  20,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX51;VALEE   /ED PNA  14,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
VALEX52;VALEE   /ED PNA  22,23;BRVALEACNPA3;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.12.21 20:59:59;0;0;0.00000000
